data_date,market_month,price_settle
2021-12-08,SEP 24,1178.25
2021-12-09,SEP 24,1181.75
2021-12-10,SEP 24,1182.25
2021-12-13,SEP 24,1170.0
2021-12-14,SEP 24,1179.0
2021-12-15,SEP 24,1174.5
2021-12-16,SEP 24,1179.5
2021-12-17,SEP 24,1179.5
2021-12-20,SEP 24,1181.5
2021-12-21,SEP 24,1181.0
2021-12-22,SEP 24,1189.75
2021-12-23,SEP 24,1183.75
2021-12-27,SEP 24,1191.0
2021-12-28,SEP 24,1187.5
2021-12-29,SEP 24,1193.5
2021-12-30,SEP 24,1188.5
2021-12-31,SEP 24,1192.25
2022-01-03,SEP 24,1200.75
2022-01-04,SEP 24,1203.0
2022-01-05,SEP 24,1205.25
2022-01-06,SEP 24,1220.0
2022-01-07,SEP 24,1231.75
2022-01-10,SEP 24,1227.25
2022-01-11,SEP 24,1227.25
2022-01-12,SEP 24,1240.5
2022-01-13,SEP 24,1243.0
2022-01-14,SEP 24,1234.25
2022-01-18,SEP 24,1227.75
2022-01-19,SEP 24,1238.5
2022-01-20,SEP 24,1239.0
2022-01-21,SEP 24,1233.0
2022-01-24,SEP 24,1229.25
2022-01-25,SEP 24,1242.75
2022-01-26,SEP 24,1248.0
2022-01-27,SEP 24,1246.25
2022-01-28,SEP 24,1242.25
2022-01-31,SEP 24,1244.0
2022-02-01,SEP 24,1259.25
2022-02-02,SEP 24,1250.25
2022-02-03,SEP 24,1250.5
2022-02-04,SEP 24,1248.75
2022-02-07,SEP 24,1262.75
2022-02-08,SEP 24,1266.25
2022-02-09,SEP 24,1281.0
2022-02-10,SEP 24,1266.25
2022-02-11,SEP 24,1276.5
2022-02-14,SEP 24,1279.0
2022-02-15,SEP 24,1278.25
2022-02-16,SEP 24,1288.5
2022-02-17,SEP 24,1286.75
2022-02-18,SEP 24,1296.0
2022-02-22,SEP 24,1310.25
2022-02-23,SEP 24,1315.0
2022-02-24,SEP 24,1289.5
2022-02-25,SEP 24,1270.25
2022-02-28,SEP 24,1290.0
2022-03-01,SEP 24,1328.5
2022-03-02,SEP 24,1305.75
2022-03-03,SEP 24,1294.5
2022-03-04,SEP 24,1286.75
2022-03-07,SEP 24,1272.25
2022-03-08,SEP 24,1270.75
2022-03-09,SEP 24,1282.75
2022-03-10,SEP 24,1298.5
2022-03-11,SEP 24,1299.5
2022-03-14,SEP 24,1292.5
2022-03-15,SEP 24,1285.5
2022-03-16,SEP 24,1276.75
2022-03-17,SEP 24,1285.0
2022-03-18,SEP 24,1298.5
2022-03-21,SEP 24,1318.5
2022-03-22,SEP 24,1325.25
2022-03-23,SEP 24,1329.5
2022-03-24,SEP 24,1328.0
2022-03-25,SEP 24,1331.25
2022-03-28,SEP 24,1314.75
2022-03-29,SEP 24,1308.0
2022-03-30,SEP 24,1321.75
2022-03-31,SEP 24,1294.75
2022-04-01,SEP 24,1296.0
2022-04-04,SEP 24,1324.75
2022-04-05,SEP 24,1334.25
2022-04-06,SEP 24,1328.25
2022-04-07,SEP 24,1350.5
2022-04-08,SEP 24,1368.75
2022-04-11,SEP 24,1366.5
2022-04-12,SEP 24,1381.0
2022-04-13,SEP 24,1379.25
2022-04-14,SEP 24,1380.25
2022-04-18,SEP 24,1392.5
2022-04-19,SEP 24,1402.0
2022-04-20,SEP 24,1408.5
2022-04-21,SEP 24,1410.0
2022-04-22,SEP 24,1395.25
2022-04-25,SEP 24,1391.75
2022-04-26,SEP 24,1403.0
2022-04-27,SEP 24,1414.25
2022-04-28,SEP 24,1413.5
2022-04-29,SEP 24,1401.75
2022-05-02,SEP 24,1386.25
2022-05-03,SEP 24,1383.75
2022-05-04,SEP 24,1390.0
2022-05-05,SEP 24,1395.25
2022-05-06,SEP 24,1374.75
2022-05-09,SEP 24,1354.0
2022-05-10,SEP 24,1355.5
2022-05-11,SEP 24,1357.75
2022-05-12,SEP 24,1357.75
2022-05-13,SEP 24,1358.0
2022-05-16,SEP 24,1362.0
2022-05-17,SEP 24,1382.0
2022-05-18,SEP 24,1367.75
2022-05-19,SEP 24,1379.75
2022-05-20,SEP 24,1389.5
2022-05-23,SEP 24,1385.25
2022-05-24,SEP 24,1385.0
2022-05-25,SEP 24,1386.5
2022-05-26,SEP 24,1399.5
2022-05-27,SEP 24,1401.5
2022-05-31,SEP 24,1377.5
2022-06-01,SEP 24,1372.75
2022-06-02,SEP 24,1385.0
2022-06-03,SEP 24,1383.5
2022-06-06,SEP 24,1383.0
2022-06-07,SEP 24,1395.25
2022-06-08,SEP 24,1406.0
2022-06-09,SEP 24,1407.75
2022-06-10,SEP 24,1389.5
2022-06-13,SEP 24,1367.75
2022-06-14,SEP 24,1367.5
2022-06-15,SEP 24,1366.75
2022-06-16,SEP 24,1381.25
2022-06-17,SEP 24,1373.5
2022-06-21,SEP 24,1366.0
2022-06-22,SEP 24,1345.5
2022-06-23,SEP 24,1304.0
2022-06-24,SEP 24,1302.0
2022-06-27,SEP 24,1302.0
2022-06-28,SEP 24,1329.0
2022-06-29,SEP 24,1337.0
2022-06-30,SEP 24,1310.0
2022-07-01,SEP 24,1274.0
2022-07-05,SEP 24,1217.75
2022-07-06,SEP 24,1219.5
2022-07-07,SEP 24,1231.5
2022-07-08,SEP 24,1254.25
2022-07-11,SEP 24,1261.25
2022-07-12,SEP 24,1223.25
2022-07-13,SEP 24,1235.75
2022-07-14,SEP 24,1230.75
2022-07-15,SEP 24,1228.0
2022-07-18,SEP 24,1255.5
2022-07-19,SEP 24,1246.5
2022-07-20,SEP 24,1223.75
2022-07-21,SEP 24,1199.0
2022-07-22,SEP 24,1214.75
2022-07-25,SEP 24,1243.25
2022-07-26,SEP 24,1264.0
2022-07-27,SEP 24,1272.75
2022-07-28,SEP 24,1300.25
2022-07-29,SEP 24,1308.0
2022-08-01,SEP 24,1275.25
2022-08-02,SEP 24,1262.25
2022-08-03,SEP 24,1247.75
2022-08-04,SEP 24,1287.0
2022-08-05,SEP 24,1285.25
2022-08-08,SEP 24,1282.25
2022-08-09,SEP 24,1301.25
2022-08-10,SEP 24,1300.75
2022-08-11,SEP 24,1321.0
2022-08-12,SEP 24,1323.0
2022-08-15,SEP 24,1300.0
2022-08-16,SEP 24,1283.75
2022-08-17,SEP 24,1284.75
2022-08-18,SEP 24,1299.25
2022-08-19,SEP 24,1299.25
2022-08-22,SEP 24,1327.5
2022-08-23,SEP 24,1336.75
2022-08-24,SEP 24,1320.0
2022-08-25,SEP 24,1302.0
2022-08-26,SEP 24,1323.0
2022-08-29,SEP 24,1305.0
2022-08-30,SEP 24,1303.75
2022-08-31,SEP 24,1298.25
2022-09-01,SEP 24,1278.5
2022-09-02,SEP 24,1293.25
2022-09-06,SEP 24,1279.5
2022-09-07,SEP 24,1273.75
2022-09-08,SEP 24,1274.75
2022-09-09,SEP 24,1293.75
2022-09-12,SEP 24,1332.25
2022-09-13,SEP 24,1333.75
2022-09-14,SEP 24,1313.5
2022-09-15,SEP 24,1303.75
2022-09-16,SEP 24,1304.0
2022-09-19,SEP 24,1323.5
2022-09-20,SEP 24,1331.25
2022-09-21,SEP 24,1322.5
2022-09-22,SEP 24,1323.25
2022-09-23,SEP 24,1303.0
2022-09-26,SEP 24,1291.5
2022-09-27,SEP 24,1291.75
2022-09-28,SEP 24,1301.5
2022-09-29,SEP 24,1307.0
2022-09-30,SEP 24,1286.0
2022-10-03,SEP 24,1292.75
2022-10-04,SEP 24,1309.5
2022-10-05,SEP 24,1302.0
2022-10-06,SEP 24,1300.5
2022-10-07,SEP 24,1304.75
2022-10-10,SEP 24,1307.0
2022-10-11,SEP 24,1308.75
2022-10-12,SEP 24,1308.25
2022-10-13,SEP 24,1314.0
2022-10-14,SEP 24,1305.5
2022-10-17,SEP 24,1298.5
2022-10-18,SEP 24,1294.0
2022-10-19,SEP 24,1298.75
2022-10-20,SEP 24,1308.5
2022-10-21,SEP 24,1309.75
2022-10-24,SEP 24,1306.75
2022-10-25,SEP 24,1317.5
2022-10-26,SEP 24,1319.0
2022-10-27,SEP 24,1317.0
2022-10-28,SEP 24,1324.75
2022-10-31,SEP 24,1339.75
2022-11-01,SEP 24,1352.5
2022-11-02,SEP 24,1361.5
2022-11-03,SEP 24,1349.5
2022-11-04,SEP 24,1359.0
2022-11-07,SEP 24,1350.5
2022-11-08,SEP 24,1346.75
2022-11-09,SEP 24,1346.25
2022-11-10,SEP 24,1325.25
2022-11-11,SEP 24,1343.25
2022-11-14,SEP 24,1338.25
2022-11-15,SEP 24,1353.0
2022-11-16,SEP 24,1335.25
2022-11-17,SEP 24,1325.25
2022-11-18,SEP 24,1329.75
2022-11-21,SEP 24,1334.0
2022-11-22,SEP 24,1333.0
2022-11-23,SEP 24,1330.25
2022-11-25,SEP 24,1333.25
2022-11-28,SEP 24,1348.75
2022-11-29,SEP 24,1349.5
2022-11-30,SEP 24,1354.5
2022-12-01,SEP 24,1332.75
2022-12-02,SEP 24,1343.75
2022-12-05,SEP 24,1344.25
2022-12-06,SEP 24,1349.0
2022-12-07,SEP 24,1363.25
2022-12-08,SEP 24,1362.0
2022-12-09,SEP 24,1363.25
2022-12-12,SEP 24,1351.25
2022-12-13,SEP 24,1356.0
2022-12-14,SEP 24,1356.5
2022-12-15,SEP 24,1350.75
2022-12-16,SEP 24,1349.0
2022-12-19,SEP 24,1341.25
2022-12-20,SEP 24,1349.0
2022-12-21,SEP 24,1347.0
2022-12-22,SEP 24,1340.5
2022-12-23,SEP 24,1349.0
2022-12-27,SEP 24,1348.25
2022-12-28,SEP 24,1355.0
2022-12-29,SEP 24,1356.0
2022-12-30,SEP 24,1350.5
2023-01-03,SEP 24,1339.0
2023-01-04,SEP 24,1334.5
2023-01-05,SEP 24,1327.5
2023-01-06,SEP 24,1331.25
2023-01-09,SEP 24,1327.5
2023-01-10,SEP 24,1331.0
2023-01-11,SEP 24,1326.75
2023-01-12,SEP 24,1330.0
2023-01-13,SEP 24,1327.75
2023-01-17,SEP 24,1327.75
2023-01-18,SEP 24,1313.5
2023-01-19,SEP 24,1308.5
2023-01-20,SEP 24,1296.25
2023-01-23,SEP 24,1285.25
2023-01-24,SEP 24,1283.0
2023-01-25,SEP 24,1289.75
2023-01-26,SEP 24,1295.0
2023-01-27,SEP 24,1298.0
2023-01-30,SEP 24,1309.5
2023-01-31,SEP 24,1307.5
2023-02-01,SEP 24,1308.5
2023-02-02,SEP 24,1318.0
2023-02-03,SEP 24,1316.25
2023-02-06,SEP 24,1314.0
2023-02-07,SEP 24,1317.0
2023-02-08,SEP 24,1313.75
2023-02-09,SEP 24,1310.5
2023-02-10,SEP 24,1321.0
2023-02-13,SEP 24,1323.5
2023-02-14,SEP 24,1321.0
2023-02-15,SEP 24,1316.5
2023-02-16,SEP 24,1322.5
2023-02-17,SEP 24,1325.25
2023-02-21,SEP 24,1334.75
2023-02-22,SEP 24,1336.75
2023-02-23,SEP 24,1328.5
2023-02-24,SEP 24,1320.0
2023-02-27,SEP 24,1321.0
2023-02-28,SEP 24,1299.0
2023-03-01,SEP 24,1307.25
2023-03-02,SEP 24,1311.25
2023-03-03,SEP 24,1316.5
2023-03-06,SEP 24,1323.5
2023-03-07,SEP 24,1320.0
2023-03-08,SEP 24,1319.0
2023-03-09,SEP 24,1307.5
2023-03-10,SEP 24,1306.0
2023-03-13,SEP 24,1296.5
2023-03-14,SEP 24,1294.5
2023-03-15,SEP 24,1281.5
2023-03-16,SEP 24,1280.5
2023-03-17,SEP 24,1272.0
2023-03-20,SEP 24,1270.75
2023-03-21,SEP 24,1256.5
2023-03-29,SEP 24,1266.75
2019-11-14,NOV 23,935.5
2019-11-15,NOV 23,935.75
2019-11-18,NOV 23,931.0
2019-11-19,NOV 23,931.75
2019-11-20,NOV 23,933.75
2019-11-21,NOV 23,932.5
2019-11-22,NOV 23,930.75
2019-11-25,NOV 23,932.0
2019-11-26,NOV 23,928.75
2019-11-27,NOV 23,925.5
2019-11-29,NOV 23,925.25
2019-12-02,NOV 23,924.75
2019-12-03,NOV 23,927.75
2019-12-04,NOV 23,928.75
2019-12-05,NOV 23,932.75
2019-12-06,NOV 23,933.5
2019-12-09,NOV 23,938.25
2019-12-10,NOV 23,939.25
2019-12-11,NOV 23,936.0
2019-12-12,NOV 23,936.75
2019-12-13,NOV 23,940.5
2019-12-16,NOV 23,944.0
2019-12-17,NOV 23,945.25
2019-12-18,NOV 23,948.25
2019-12-19,NOV 23,946.5
2019-12-20,NOV 23,944.75
2019-12-23,NOV 23,943.5
2019-12-24,NOV 23,947.25
2019-12-26,NOV 23,949.75
2019-12-27,NOV 23,949.5
2019-12-30,NOV 23,954.5
2019-12-31,NOV 23,956.0
2020-01-02,NOV 23,958.0
2020-01-03,NOV 23,954.25
2020-01-06,NOV 23,957.25
2020-01-07,NOV 23,959.75
2020-01-08,NOV 23,960.25
2020-01-09,NOV 23,955.75
2020-01-10,NOV 23,956.25
2020-01-13,NOV 23,951.0
2020-01-14,NOV 23,950.5
2020-01-15,NOV 23,941.75
2020-01-16,NOV 23,941.75
2020-01-17,NOV 23,944.0
2020-01-21,NOV 23,938.0
2020-01-22,NOV 23,937.5
2020-01-23,NOV 23,942.0
2020-01-24,NOV 23,940.5
2020-01-27,NOV 23,942.25
2020-01-28,NOV 23,940.25
2020-01-29,NOV 23,942.25
2020-01-30,NOV 23,937.0
2020-01-31,NOV 23,934.5
2020-02-03,NOV 23,933.75
2020-02-04,NOV 23,937.0
2020-02-05,NOV 23,937.75
2020-02-06,NOV 23,936.5
2020-02-07,NOV 23,932.25
2020-02-10,NOV 23,932.25
2020-02-11,NOV 23,932.75
2020-02-12,NOV 23,931.0
2020-02-13,NOV 23,932.5
2020-02-14,NOV 23,935.25
2020-02-18,NOV 23,934.0
2020-02-19,NOV 23,935.5
2020-02-20,NOV 23,930.25
2020-02-21,NOV 23,930.0
2020-02-24,NOV 23,930.0
2020-02-25,NOV 23,932.0
2020-02-26,NOV 23,931.75
2020-02-27,NOV 23,931.0
2020-02-28,NOV 23,927.0
2020-03-02,NOV 23,934.5
2020-03-03,NOV 23,933.75
2020-03-04,NOV 23,927.5
2020-03-05,NOV 23,920.75
2020-03-06,NOV 23,921.75
2020-03-09,NOV 23,917.75
2020-03-10,NOV 23,922.25
2020-03-11,NOV 23,918.0
2020-03-12,NOV 23,909.75
2020-03-13,NOV 23,906.0
2020-03-16,NOV 23,891.5
2020-03-17,NOV 23,886.25
2020-03-18,NOV 23,885.25
2020-03-19,NOV 23,881.25
2020-03-20,NOV 23,888.0
2020-03-23,NOV 23,885.5
2020-03-24,NOV 23,886.25
2020-03-25,NOV 23,891.75
2020-03-26,NOV 23,896.25
2020-03-27,NOV 23,890.0
2020-03-30,NOV 23,882.0
2020-03-31,NOV 23,880.75
2020-04-01,NOV 23,876.75
2020-04-02,NOV 23,879.25
2020-04-03,NOV 23,877.0
2020-04-06,NOV 23,880.75
2020-04-07,NOV 23,886.0
2020-04-08,NOV 23,892.5
2020-04-09,NOV 23,898.25
2020-04-13,NOV 23,894.5
2020-04-14,NOV 23,891.75
2020-04-15,NOV 23,883.0
2020-04-16,NOV 23,880.0
2020-04-17,NOV 23,877.0
2020-04-20,NOV 23,877.75
2020-04-21,NOV 23,879.5
2020-04-22,NOV 23,869.5
2020-04-23,NOV 23,867.25
2020-04-24,NOV 23,858.0
2020-04-27,NOV 23,858.0
2020-04-28,NOV 23,866.75
2020-04-29,NOV 23,874.75
2020-04-30,NOV 23,882.25
2020-05-01,NOV 23,884.25
2020-05-04,NOV 23,879.25
2020-05-05,NOV 23,873.75
2020-05-06,NOV 23,863.25
2020-05-07,NOV 23,863.5
2020-05-08,NOV 23,870.0
2020-05-11,NOV 23,872.0
2020-05-12,NOV 23,872.0
2020-05-13,NOV 23,866.25
2020-05-14,NOV 23,865.75
2020-05-15,NOV 23,868.25
2020-05-18,NOV 23,876.0
2020-05-19,NOV 23,877.5
2020-05-20,NOV 23,879.0
2020-05-21,NOV 23,878.0
2020-05-22,NOV 23,877.5
2020-05-26,NOV 23,883.25
2020-05-27,NOV 23,886.0
2020-05-28,NOV 23,885.25
2020-05-29,NOV 23,885.5
2020-06-01,NOV 23,885.5
2020-06-02,NOV 23,886.75
2020-06-03,NOV 23,887.75
2020-06-04,NOV 23,899.5
2020-06-05,NOV 23,893.0
2020-06-08,NOV 23,896.0
2020-06-09,NOV 23,889.0
2020-06-10,NOV 23,886.75
2020-06-11,NOV 23,883.0
2020-06-12,NOV 23,882.5
2020-06-15,NOV 23,881.0
2020-06-16,NOV 23,881.0
2020-06-17,NOV 23,885.5
2020-06-18,NOV 23,883.75
2020-06-19,NOV 23,887.5
2020-06-22,NOV 23,886.75
2020-06-23,NOV 23,887.25
2020-06-24,NOV 23,883.75
2020-06-25,NOV 23,876.0
2020-06-26,NOV 23,866.75
2020-06-29,NOV 23,873.0
2020-06-30,NOV 23,874.25
2020-07-01,NOV 23,892.5
2020-07-02,NOV 23,893.25
2020-07-06,NOV 23,900.5
2020-07-07,NOV 23,901.5
2020-07-08,NOV 23,902.5
2020-07-09,NOV 23,903.25
2020-07-10,NOV 23,892.0
2020-07-13,NOV 23,885.75
2020-07-14,NOV 23,886.5
2020-07-15,NOV 23,889.75
2020-07-16,NOV 23,893.75
2020-07-17,NOV 23,894.25
2020-07-20,NOV 23,897.5
2020-07-21,NOV 23,895.75
2020-07-22,NOV 23,897.5
2020-07-23,NOV 23,897.0
2020-07-24,NOV 23,898.25
2020-07-27,NOV 23,899.5
2020-07-28,NOV 23,891.25
2020-07-29,NOV 23,895.0
2020-07-30,NOV 23,896.0
2020-07-31,NOV 23,899.75
2020-08-03,NOV 23,900.75
2020-08-04,NOV 23,896.5
2020-08-05,NOV 23,897.75
2020-08-06,NOV 23,898.25
2020-08-07,NOV 23,887.25
2020-08-10,NOV 23,891.0
2020-08-11,NOV 23,888.0
2020-08-12,NOV 23,892.25
2020-08-13,NOV 23,897.25
2020-08-14,NOV 23,894.25
2020-08-17,NOV 23,901.75
2020-08-18,NOV 23,900.0
2020-08-19,NOV 23,898.25
2020-08-20,NOV 23,895.75
2020-08-21,NOV 23,895.25
2020-08-24,NOV 23,896.75
2020-08-25,NOV 23,905.25
2020-08-26,NOV 23,902.0
2020-08-27,NOV 23,905.5
2020-08-28,NOV 23,908.0
2020-08-31,NOV 23,909.0
2020-09-01,NOV 23,918.25
2020-09-02,NOV 23,927.25
2020-09-03,NOV 23,921.25
2020-09-04,NOV 23,923.25
2020-09-08,NOV 23,925.0
2020-09-09,NOV 23,922.5
2020-09-10,NOV 23,920.0
2020-09-11,NOV 23,916.75
2020-09-14,NOV 23,921.5
2020-09-15,NOV 23,921.25
2020-09-16,NOV 23,920.25
2020-09-17,NOV 23,919.75
2020-09-18,NOV 23,919.5
2020-09-21,NOV 23,913.25
2020-09-22,NOV 23,907.5
2020-09-23,NOV 23,908.0
2020-09-24,NOV 23,908.25
2020-09-25,NOV 23,903.75
2020-09-28,NOV 23,897.75
2020-09-29,NOV 23,899.0
2020-09-30,NOV 23,903.75
2020-10-01,NOV 23,900.0
2020-10-02,NOV 23,896.0
2020-10-05,NOV 23,896.0
2020-10-06,NOV 23,901.25
2020-10-07,NOV 23,901.25
2020-10-08,NOV 23,900.75
2020-10-09,NOV 23,906.5
2020-10-12,NOV 23,905.25
2020-10-13,NOV 23,908.25
2020-10-14,NOV 23,908.0
2020-10-15,NOV 23,910.75
2020-10-16,NOV 23,911.25
2020-10-19,NOV 23,912.25
2020-10-20,NOV 23,918.0
2020-10-21,NOV 23,920.25
2020-10-22,NOV 23,919.75
2020-10-23,NOV 23,920.25
2020-10-26,NOV 23,918.5
2020-10-27,NOV 23,917.75
2020-10-28,NOV 23,909.25
2020-10-29,NOV 23,910.25
2020-10-30,NOV 23,915.25
2020-11-02,NOV 23,918.5
2020-11-03,NOV 23,923.0
2020-11-04,NOV 23,935.5
2020-11-05,NOV 23,945.25
2020-11-06,NOV 23,947.25
2020-11-09,NOV 23,946.0
2020-11-10,NOV 23,952.75
2020-11-11,NOV 23,962.0
2020-11-12,NOV 23,962.5
2020-11-13,NOV 23,971.0
2020-11-16,NOV 23,977.25
2020-11-17,NOV 23,977.75
2020-11-18,NOV 23,979.25
2020-11-19,NOV 23,983.75
2020-11-20,NOV 23,982.25
2020-11-23,NOV 23,984.5
2020-11-24,NOV 23,985.75
2020-11-25,NOV 23,980.75
2020-11-27,NOV 23,987.0
2020-11-30,NOV 23,972.25
2020-12-01,NOV 23,968.0
2020-12-02,NOV 23,964.5
2020-12-03,NOV 23,968.5
2020-12-04,NOV 23,969.0
2020-12-07,NOV 23,976.0
2020-12-08,NOV 23,976.0
2020-12-09,NOV 23,982.5
2020-12-10,NOV 23,980.75
2020-12-11,NOV 23,986.25
2020-12-14,NOV 23,990.75
2020-12-15,NOV 23,989.0
2020-12-16,NOV 23,983.5
2020-12-17,NOV 23,986.0
2020-12-18,NOV 23,985.25
2020-12-21,NOV 23,993.0
2020-12-22,NOV 23,990.0
2020-12-23,NOV 23,985.0
2020-12-24,NOV 23,984.25
2020-12-28,NOV 23,988.5
2020-12-29,NOV 23,992.0
2020-12-30,NOV 23,999.5
2020-12-31,NOV 23,1004.0
2021-01-04,NOV 23,1009.75
2021-01-05,NOV 23,1028.25
2021-01-06,NOV 23,1037.75
2021-01-07,NOV 23,1039.5
2021-01-08,NOV 23,1041.5
2021-01-11,NOV 23,1029.0
2021-01-12,NOV 23,1012.75
2021-01-13,NOV 23,1019.75
2021-01-14,NOV 23,1028.0
2021-01-15,NOV 23,1032.5
2021-01-19,NOV 23,1031.25
2021-01-20,NOV 23,1012.75
2021-01-21,NOV 23,1010.5
2021-01-22,NOV 23,979.0
2021-01-25,NOV 23,993.5
2021-01-26,NOV 23,1005.25
2021-01-27,NOV 23,1000.25
2021-01-28,NOV 23,991.5
2021-01-29,NOV 23,998.75
2021-02-01,NOV 23,1008.0
2021-02-02,NOV 23,1008.25
2021-02-03,NOV 23,1007.25
2021-02-04,NOV 23,1015.25
2021-02-05,NOV 23,1018.75
2021-02-08,NOV 23,1029.25
2021-02-09,NOV 23,1037.5
2021-02-10,NOV 23,1028.75
2021-02-11,NOV 23,1033.75
2021-02-12,NOV 23,1036.25
2021-02-16,NOV 23,1047.25
2021-02-17,NOV 23,1045.0
2021-02-18,NOV 23,1040.75
2021-02-19,NOV 23,1043.75
2021-02-22,NOV 23,1049.0
2021-02-23,NOV 23,1046.25
2021-02-24,NOV 23,1048.25
2021-02-25,NOV 23,1048.0
2021-02-26,NOV 23,1038.5
2021-03-01,NOV 23,1040.0
2021-03-02,NOV 23,1043.0
2021-03-03,NOV 23,1042.0
2021-03-04,NOV 23,1048.5
2021-03-05,NOV 23,1055.75
2021-03-08,NOV 23,1060.75
2021-03-09,NOV 23,1065.5
2021-03-10,NOV 23,1059.0
2021-03-11,NOV 23,1065.5
2021-03-12,NOV 23,1067.25
2021-03-15,NOV 23,1068.75
2021-03-16,NOV 23,1069.75
2021-03-17,NOV 23,1062.75
2021-03-18,NOV 23,1042.75
2021-03-19,NOV 23,1048.75
2021-03-22,NOV 23,1043.5
2021-03-23,NOV 23,1049.5
2021-03-24,NOV 23,1058.75
2021-03-25,NOV 23,1046.75
2021-03-26,NOV 23,1049.0
2021-03-29,NOV 23,1048.0
2021-03-30,NOV 23,1046.5
2021-03-31,NOV 23,1091.25
2021-04-01,NOV 23,1067.25
2021-04-05,NOV 23,1075.75
2021-04-06,NOV 23,1077.25
2021-04-07,NOV 23,1078.0
2021-04-08,NOV 23,1076.75
2021-04-09,NOV 23,1073.25
2021-04-12,NOV 23,1072.25
2021-04-13,NOV 23,1072.0
2021-04-14,NOV 23,1078.75
2021-04-15,NOV 23,1087.0
2021-04-16,NOV 23,1093.75
2021-04-19,NOV 23,1097.5
2021-04-20,NOV 23,1103.5
2021-04-21,NOV 23,1112.0
2021-04-22,NOV 23,1127.25
2021-04-23,NOV 23,1126.75
2021-04-26,NOV 23,1148.5
2021-04-27,NOV 23,1132.0
2021-04-28,NOV 23,1134.5
2021-04-29,NOV 23,1132.0
2021-04-30,NOV 23,1142.75
2021-05-03,NOV 23,1142.5
2021-05-04,NOV 23,1148.5
2021-05-05,NOV 23,1158.75
2021-05-06,NOV 23,1165.5
2021-05-07,NOV 23,1169.5
2021-05-10,NOV 23,1161.0
2021-05-11,NOV 23,1155.25
2021-05-12,NOV 23,1137.75
2021-05-13,NOV 23,1108.75
2021-05-14,NOV 23,1109.5
2021-05-17,NOV 23,1106.0
2021-05-18,NOV 23,1114.5
2021-05-19,NOV 23,1108.0
2021-05-20,NOV 23,1112.0
2021-05-21,NOV 23,1103.25
2021-05-24,NOV 23,1104.0
2021-05-25,NOV 23,1111.75
2021-05-26,NOV 23,1112.5
2021-05-27,NOV 23,1139.0
2021-05-28,NOV 23,1136.5
2021-06-01,NOV 23,1146.0
2021-06-02,NOV 23,1155.0
2021-06-03,NOV 23,1160.75
2021-06-04,NOV 23,1160.0
2021-06-07,NOV 23,1165.0
2021-06-08,NOV 23,1171.0
2021-06-09,NOV 23,1172.75
2021-06-10,NOV 23,1172.25
2021-06-11,NOV 23,1169.0
2021-06-14,NOV 23,1140.0
2021-06-15,NOV 23,1137.0
2021-06-16,NOV 23,1136.25
2021-06-17,NOV 23,1089.25
2021-06-18,NOV 23,1136.0
2021-06-21,NOV 23,1158.75
2021-06-22,NOV 23,1144.75
2021-06-23,NOV 23,1153.5
2021-06-24,NOV 23,1158.75
2021-06-25,NOV 23,1131.5
2021-06-28,NOV 23,1160.25
2021-06-29,NOV 23,1160.75
2021-06-30,NOV 23,1180.0
2021-07-01,NOV 23,1173.25
2021-07-02,NOV 23,1178.75
2021-07-06,NOV 23,1118.75
2021-07-07,NOV 23,1141.75
2021-07-08,NOV 23,1143.75
2021-07-09,NOV 23,1154.75
2021-07-12,NOV 23,1171.5
2021-07-13,NOV 23,1172.0
2021-07-14,NOV 23,1192.25
2021-07-15,NOV 23,1188.25
2021-07-16,NOV 23,1189.0
2021-07-19,NOV 23,1179.25
2021-07-20,NOV 23,1187.75
2021-07-21,NOV 23,1180.5
2021-07-22,NOV 23,1170.25
2021-07-23,NOV 23,1169.0
2021-07-26,NOV 23,1178.5
2021-07-27,NOV 23,1167.5
2021-07-28,NOV 23,1167.5
2021-07-29,NOV 23,1174.75
2021-07-30,NOV 23,1160.0
2021-08-02,NOV 23,1177.0
2021-08-03,NOV 23,1161.75
2021-08-04,NOV 23,1166.5
2021-08-05,NOV 23,1168.25
2021-08-06,NOV 23,1179.0
2021-08-09,NOV 23,1174.25
2021-08-10,NOV 23,1170.5
2021-08-11,NOV 23,1173.0
2021-08-12,NOV 23,1171.5
2021-08-13,NOV 23,1181.0
2021-08-16,NOV 23,1185.0
2021-08-17,NOV 23,1182.0
2021-08-18,NOV 23,1180.75
2021-08-19,NOV 23,1162.75
2021-08-20,NOV 23,1153.75
2021-08-23,NOV 23,1165.5
2021-08-24,NOV 23,1189.25
2021-08-25,NOV 23,1197.75
2021-08-26,NOV 23,1190.0
2021-08-27,NOV 23,1190.75
2021-08-30,NOV 23,1194.0
2021-08-31,NOV 23,1196.0
2021-09-01,NOV 23,1194.75
2021-09-02,NOV 23,1194.25
2021-09-03,NOV 23,1195.0
2021-09-07,NOV 23,1183.5
2021-09-08,NOV 23,1183.0
2021-09-09,NOV 23,1176.0
2021-09-10,NOV 23,1189.25
2021-09-13,NOV 23,1191.25
2021-09-14,NOV 23,1189.0
2021-09-15,NOV 23,1195.75
2021-09-16,NOV 23,1194.0
2021-09-17,NOV 23,1189.25
2021-09-20,NOV 23,1176.5
2021-09-21,NOV 23,1184.75
2021-09-22,NOV 23,1185.5
2021-09-23,NOV 23,1186.25
2021-09-24,NOV 23,1185.75
2021-09-27,NOV 23,1192.0
